Pub_ID,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies,"""Form""",Record_ID,Notes
pub0000000124,Culicinae,Culicini,Culex,Melanoconion,distinguendus,null,null,sp0000001704,
pub0000000124,Culicinae,Culicini,Culex,Melanoconion,olimpioi,null,null,sp0000001705,
pub0000000124,Culicinae,Culicini,Culex,Microculex,elongatus,null,null,sp0000001706,
pub0000000124,Culicinae,Culicini,Culex,Microculex,pilosus,null,null,sp0000001707,
pub0000000124,Culicinae,Sabethini,Wyeomyia,Decamyia,pseudopecten,null,null,sp0000001708,
pub0000000124,Culicinae,Sabethini,Wyeomyia,Decamyia,ulocoma,null,null,sp0000001709,
pub0000000125,Anophelinae,Null,Anopheles,Anopheles,sinensis,null,null,sp0000001710,
pub0000000125,Culicinae,Aedini,Aedes,Stegomyia,albopictus ,null,null,sp0000001711,
pub0000000125,Culicinae,Aedini,Aedes,Collessius,hatorii,null,null,sp0000001712,
pub0000000125,Culicinae,Aedini,Aedes,Hulecoeteomyia,japonicus,null,null,sp0000001713,
pub0000000125,Culicinae,Aedini,Aedes,Hulecoeteomyia,koreicus,null,null,sp0000001714,
pub0000000125,Culicinae,Aedini,Aedes,Downsiomyia,nipponicus,null,null,sp0000001715,
pub0000000125,Culicinae,Aedini,Aedes,Tanakaius,togoi,null,null,sp0000001716,
pub0000000125,Culicinae,Culicini,Culex,Lophoceraomyia,infantulus,null,null,sp0000001717,
pub0000000125,Culicinae,Culicini,Culex,Culiciomyia,kyotoensis,null,null,sp0000001718,
pub0000000125,Culicinae,Culicini,Culex,Culiciomyia,sasai,null,null,sp0000001719,
pub0000000125,Culicinae,Culicini,Culex,Culex,mimeticus,null,null,sp0000001720,
pub0000000125,Culicinae,Culicini,Culex,Culex,pipiens,null,null,sp0000001721,
pub0000000125,Culicinae,Culicini,Culex,Culex,tritaeniorhynchus,null,null,sp0000001722,
pub0000000125,Culicinae,Culicini,Culex,Culex,vagans,null,null,sp0000001723,
pub0000000125,Culicinae,Culicini,Lutzia,Metalutzia,fuscana,null,null,sp0000001724,
pub0000000125,Culicinae,Culicini,Lutzia,Metalutzia,halifaxii,null,null,sp0000001725,
pub0000000125,Culicinae,Sabethini,Tripteroides,Tripteroides,bambusa,null,null,sp0000001726,
pub0000000125,Culicinae,Aedini,Armigeres,Armigeres,subalbatus,null,null,sp0000001727,
pub0000000126,Culicinae,Culicini,Culex ,Culex,chidesteri,null,null,sp0000001728,
pub0000000126,Culicinae,Culicini,Culex ,Culex,inflictus,null,null,sp0000001729,
pub0000000126,Culicinae,Sabethini,Wyeomyia,Subgenus Uncertain 3,chalcocephala,null,null,sp0000001730,
pub0000000126,Culicinae,Sabethini,Wyeomyia,Wyeomyia,abebela,null,null,sp0000001731,
pub0000000126,Culicinae,Sabethini,Wyeomyia,Hystatomyia,circumcincta,null,null,sp0000001732,
pub0000000126,Culicinae,Toxorhynchitini,Toxorhynchites,Lynchiella,theobaldi,null,null,sp0000001733,
pub0000000126,Culicinae,Aedini,Aedes,Protomacleaya,bertrami,null,null,sp0000001734,
pub0000000126,Culicinae,Sabethini,Sabethes,Sabethes,cyaneus,null,null,sp0000001735,
pub0000000126,Culicinae,Toxorhynchitini,Toxorhynchites,Lynchiella,haemorrhoidalis,null,null,sp0000001736,
pub0000000127,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,unguiculata,null,null,sp0000001737,
pub0000000126,Culicinae,Aedini,Aedes,Georgecraigius,fluviatilis,null,null,sp0000001738,
pub0000000126,Culicinae,Sabethini,Sabethes,Peytonulus,undosus,null,null,sp0000001739,
pub0000000126,Culicinae,Culicini,Culex,Phenacomyia,corniger,null,null,sp0000001740,
pub0000000126,Culicinae,Culicini,Culex,Melanoconion,rooti,null,null,sp0000001741,
pub0000000126,Culicinae,Culicini,Culex,Melanoconion,mutator,null,null,sp0000001742,
pub0000000126,Culicinae,Culicini,Culex,Microculex,rejector,null,null,sp0000001743,
pub0000000126,Culicinae,Culicini,Culex,Melanoconion,elevator,null,null,sp0000001744,
pub0000000126,Culicinae,Culicini,Culex,Melanoconion,limacifer,null,null,sp0000001745,
pub0000000126,Culicinae,Culicini,Culex,Melanoconion,flabellifer,null,null,sp0000001746,
pub0000000128,Anophelinae,Null,Anopheles,Anopheles,lesteri,null,null,sp0000001747,
pub0000000128,Anophelinae,Null,Anopheles,Anopheles,saperoi,null,null,sp0000001748,
pub0000000128,Anophelinae,Null,Anopheles,Anopheles,sinensis,null,null,sp0000001749,
pub0000000128,Anophelinae,Null,Anopheles,Cellia,minimus,null,null,sp0000001750,
pub0000000128,Culicinae,Aedini,Aedes,Bruceharrisonius,aureostriatus,okinawanus,null,sp0000001751,
pub0000000128,Culicinae,Aedini,Aedes,Hulecoeteomyia,japonicus,amamiensis,null,sp0000001752,
pub0000000128,Culicinae,Aedini,Aedes,Stegomyia,albopictus ,null,null,sp0000001753,
pub0000000128,Culicinae,Aedini,Aedes,Stegomyia,flavopictus,miyarai,null,sp0000001754,
pub0000000128,Culicinae,Aedini,Aedes,Stegomyia,riversi,null,null,sp0000001755,
pub0000000128,Culicinae,Aedini,Aedes,Aedimorphus,vexans,nipponii,null,sp0000001756,
pub0000000128,Culicinae,Aedini,Aedes,Geoskusea,baisasi,null,null,sp0000001757,
pub0000000128,Culicinae,Aedini,Armigeres,Armigeres,subalbatus,null,null,sp0000001758,
pub0000000128,Culicinae,Aedini,Heizmannia,Heizmannia,kana,null,null,sp0000001759,
pub0000000128,Culicinae,Aedini,Verrallina,Neomacleaya,atriisimilis,null,null,sp0000001760,
pub0000000128,Culicinae,Aedini,Verrallina,Verrallina,iriomotensis,null,null,sp0000001761,
pub0000000128,Culicinae,Culicini,Culex,Culex,fuscocephala,null,null,sp0000001762,
pub0000000128,Culicinae,Culicini,Culex,Culex,mimeticus,null,null,sp0000001763,
pub0000000128,Culicinae,Culicini,Culex,Culex,tritaeniorhynchus,null,null,sp0000001764,
pub0000000128,Culicinae,Culicini,Culex,Culex,pseudovishnui,null,null,sp0000001765,
pub0000000128,Culicinae,Culicini,Culex,Culex,bitaeniorhynchus,null,null,sp0000001766,
pub0000000128,Culicinae,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000001767,
pub0000000128,Culicinae,Culicini,Culex,Culex,ryukyensis,null,null,sp0000001768,
pub0000000128,Culicinae,Culicini,Culex,Lophoceraomyia,infantulus,null,null,sp0000001769,
pub0000000128,Culicinae,Culicini,Culex,Eumelanomyia,hayashii,ryukyuanus,null,sp0000001770,
pub0000000128,Culicinae,Culicini,Lutzia,Metalutzia,vorax,null,null,sp0000001771,
pub0000000128,Culicinae,Ficalbiini,Ficalbia,null,ichiromiyagii,null,null,sp0000001772,
pub0000000128,Culicinae,Ficalbiini,Mimomyia,Etorleptiomyia,elegans,null,null,sp0000001773,
pub0000000128,Culicinae,Ficalbiini,Mimomyia,Etorleptiomyia,luzonensis,null,null,sp0000001774,
pub0000000128,Culicinae,Mansoniini,Mansonia,Mansonioides,uniformis,null,null,sp0000001775,
pub0000000128,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,jacksoni,null,null,sp0000001776,
pub0000000128,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,nivipleura,null,null,sp0000001777,
pub0000000128,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,ohamai,null,null,sp0000001778,
pub0000000128,Culicinae,Uranotaeniini,Uranotaenia,Pseudoficalbia,yaeyamana,null,null,sp0000001779,
pub0000000128,Culicinae,Uranotaeniini,Uranotaenia,Uranotaenia,macfarlanei,null,null,sp0000001780,
pub0000000128,Culicinae,Culicini,Culex,Culex,vishnui,null,null,sp0000001781,
pub0000000129,Culicinae,Aedini,Psorophora,Janthinosoma,albigenu,null,null,sp0000001782,
pub0000000129,Culicinae,Aedini,Psorophora,Grabhamia,cingulata,null,null,sp0000001783,
pub0000000129,Culicinae,Aedini,Aedes,Ochlerotatus,"serratus
",null,null,sp0000001784,
pub0000000129,Culicinae,Aedini,Aedes,Ochlerotatus,fulvus,null,null,sp0000001785,
pub0000000129,Culicinae,Mansoniini,Mansonia,Mansonia,humeralis,null,null,sp0000001786,
pub0000000129,Anophelinae,Null,Anopheles,Nyssorhynchus,benarrochi,null,sensu lato,sp0000001787,
pub0000000129,Anophelinae,Null,Anopheles,Nyssorhynchus,oswaldoi,null,sensu lato,sp0000001788,
pub0000000129,Culicinae,Culicini,Culex,Melanoconion,portesi,null,null,sp0000001789,
pub0000000129,Culicinae,Culicini,Culex,Melanoconion,vomerifer,null,null,sp0000001790,
pub0000000129,Culicinae,Culicini,Culex,Aedinus,amazonensis,null,null,sp0000001791,
pub0000000129,Culicinae,Culicini,Culex,null,spp,null,null,sp0000001792,
pub0000000129,Culicinae,Culicini,Culex,Melanoconion,dunni,null,null,sp0000001793,
pub0000000129,Culicinae,Culicini,Culex,Melanoconion,ocossa,null,null,sp0000001794,
pub0000000130,Culicinae,Aedini,Aedes,Ochlerotatus,thibaulti,null,null,sp0000001795,
pub0000000130,Culicinae,Aedini,Aedes,Ochlerotatus,trivittatus,null,null,sp0000001796,
pub0000000130,Culicinae,Aedini,Aedes,Aedes,cinereus,null,null,sp0000001797,
pub0000000130,Culicinae,Mansoniini,Coquillettidia,Coquillettidia,perturbans,null,null,sp0000001798,
pub0000000130,Culicinae,Culicini,Culex,Culex,pipiens,null,null,sp0000001799,
pub0000000130,Culicinae,Culisetini,Culiseta,Climacura,melanura,null,null,sp0000001800,
pub0000000130,Culicinae,Aedini,Aedes,Ochlerotatus,canadensis,null,null,sp0000001801,
pub0000000130,Culicinae,Aedini,Aedes,Ochlerotatus,cantator,null,null,sp0000001802,
pub0000000130,Culicinae,Aedini,Aedes,Ochlerotatus,excrucians,null,null,sp0000001803,
pub0000000130,Culicinae,Aedini,Aedes,Hulecoeteomyia,japonicus,null,null,sp0000001804,
pub0000000130,Culicinae,Aedini,Aedes,Aedimorphus,vexans,null,null,sp0000001805,
pub0000000130,Anophelinae,Null,Anopheles,Anopheles,punctipennis,null,null,sp0000001806,
pub0000000130,Culicinae,Culicini,Culex,Culex,salinarius,null,null,sp0000001807,
pub0000000130,Culicinae,Aedini,Psorophora,Janthinosoma,ferox,null,null,sp0000001808,
pub0000000131,Culicinae,Mansoniini,Coquillettidia,Rhynchotaenia,venezuelensis,null,null,sp0000001809,
pub0000000131,Culicinae,Aedini,Psorophora,Grabhamia,cingulata,null,null,sp0000001810,
pub0000000131,Culicinae,Mansoniini,Mansonia,Mansonia,titillans,null,null,sp0000001811,
pub0000000131,Culicinae,Culicini,Culex,Culex,nigripalpus,null,null,sp0000001812,
pub0000000131,Culicinae,Aedini,Psorophora,Janthinosoma,ferox,null,null,sp0000001813,
pub0000000131,Culicinae,Mansoniini,Mansonia,Mansonia,indubitans,null,null,sp0000001814,
pub0000000131,Culicinae,Aedeomyiini,Aedeomyia,Aedeomyia,squamipennis,null,null,sp0000001815,
pub0000000131,Culicinae,Culicini,Culex,Culex,coronator,null,null,sp0000001816,
pub0000000131,Anophelinae,Null,Anopheles,Anopheles,apicimacula,null,null,sp0000001817,
pub0000000131,Anophelinae,Null,Anopheles,Anopheles,punctimacula,null,null,sp0000001818,
pub0000000001,Culicinae,Aedini,Opifex,Opifex,fuscus,null,null,sp0000001819,
pub0000000001,Culicinae,Aedini,Aedes,Halaedes,australis,null,null,sp0000001820,
pub0000000001,Culicinae,Aedini,Aedes,Geoskusea,becki,null,null,sp0000001821,
pub0000000001,Culicinae,Aedini,Aedes,Geoskusea,daggyi,null,null,sp0000001822,
pub0000000001,Culicinae,Aedini,Aedes,Geoskusea,perryi,null,null,sp0000001823,
pub0000000001,Culicinae,Aedini,Aedes,Geoskusea,longiforceps,null,null,sp0000001824,
pub0000000001,Culicinae,Aedini,Aedes,Uncertain,rubiginosus,null,null,sp0000001825,Subgenus uncertain
pub0000000001,Culicinae,Aedini,Aedes,Rampamyia,notoscriptus,null,null,sp0000001826,
pub0000000001,Culicinae,Aedini,Aedes,Rampamyia,albilabris,null,null,sp0000001827,
pub0000000001,Culicinae,Aedini,Aedes,Uncertain,lauriei,null,null,sp0000001828,Subgenus uncertain
pub0000000001,Culicinae,Aedini,Aedes,Uncertain,roai,null,null,sp0000001829,
pub0000000001,Culicinae,Aedini,Aedes,Patmarksia,argyronotum,null,null,sp0000001830,
pub0000000001,Culicinae,Aedini,Aedes,Patmarksia,buxtoni,null,null,sp0000001831,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,bougainvillensis,null,null,sp0000001832,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,burnetti,null,null,sp0000001833,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,fijiensis,null,null,sp0000001834,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,franclemonti,null,null,sp0000001835,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,freycinetiae,null,null,sp0000001836,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,fuscipalpis,null,null,sp0000001837,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,fuscitarsis,null,null,sp0000001838,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,hollingsheadi,null,null,sp0000001839,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,knighti,null,null,sp0000001840,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,neogeorgianus,null,null,sp0000001841,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,oceanicus,null,null,sp0000001842,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,samoanus,null,null,sp0000001843,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,schlosseri ,null,null,sp0000001844,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,solomonis ,null,null,sp0000001845,
pub0000000001,Culicinae,Aedini,Aedes,Finlaya,fijiensis ,null,null,sp0000001846,
pub0000000001,Culicinae,Aedini,Aedes,Ochlerotatus,antipodeus ,null,null,sp0000001847,
pub0000000001,Culicinae,Aedini,Aedes,Ochlerotatus,edgari,null,null,sp0000001848,
pub0000000001,Culicinae,Aedini,Aedes,Ochlerotatus,vigilax ,null,null,sp0000001849,
pub0000000001,Culicinae,Aedini,Aedes,Ochlerotatus,mcdonaldi ,null,null,sp0000001850,
pub0000000001,Culicinae,Aedini,Aedes,Levua,geoskusea,null,null,sp0000001851,
pub0000000001,Culicinae,Aedini,Aedes,Mucidus,alternans,null,null,sp0000001852,
pub0000000001,Culicinae,Aedini,Aedes,Mucidus,nigrescens,null,null,sp0000001853,
pub0000000001,Culicinae,Aedini,Aedes,Edwardsaedes,imprimens,null,null,sp0000001854,
pub0000000001,Culicinae,Aedini,Verrallina,Verrallina,cuccioi,null,null,sp0000001855,
pub0000000001,Culicinae,Aedini,Verrallina,Verrallina,carmenti,null,null,sp0000001856,
pub0000000001,Culicinae,Aedini,Verrallina,Verrallina,mccormicki,null,null,sp0000001857,
pub0000000001,Culicinae,Aedini,Aedes,Aedimorphus,alboscutellatus,null,null,sp0000001858,
pub0000000001,Culicinae,Aedini,Aedes,Aedimorphus,vexans,nocturnus,null,sp0000001859,
pub0000000001,Culicinae,Aedini,Aedes,Lorrainea,dasyorrhus,null,null,sp0000001860,
pub0000000001,Culicinae,Aedini,Aedes,Christophersiomyia,chionodes,null,null,sp0000001861,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,aegypti,null,null,sp0000001862,
pub0000000001,Culicinae,Aedini,Aedes,Scutomyia,albolineatus,null,null,sp0000001863,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,tulagiensis,null,null,sp0000001864,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,robinsoni,null,null,sp0000001865,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,albopictus,null,null,sp0000001866,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,aobae,null,null,sp0000001867,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,cooki,null,null,sp0000001868,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,futunae,null,null,sp0000001869,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,gurneyi,null,null,sp0000001870,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,hebrideus,null,null,sp0000001871,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,hoguei,null,null,sp0000001872,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,horrescens,null,null,sp0000001873,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,marshallensis,null,null,sp0000001874,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,pernotatus,null,null,sp0000001875,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,polynesiensis,null,null,sp0000001876,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,pseudoscutellaris,null,null,sp0000001877,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,quasiscutellaris,null,null,sp0000001878,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,rotumae,null,null,sp0000001879,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,tongae,null,null,sp0000001880,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,upolensis,null,null,sp0000001881,
pub0000000001,Culicinae,Aedini,Aedes,Stegomyia,varuae,null,null,sp0000001882,
pub0000000001,Culicinae,Aedini,Armigeres,Armigeres,breinli,null,null,sp0000001883,
pub0000000001,Culicinae,Sabethini,Malaya,Null,solomonis ,null,null,sp0000001884,
pub0000000001,Culicinae,Sabethini,Maorigoeldia,Null,argyropus,null,null,sp0000001885,
pub0000000001,Culicinae,Sabethini,Tripteroides,Tripteroides,purpuratus,null,null,sp0000001886,
pub0000000001,Culicinae,Sabethini,Tripteroides,Tripteroides,bonneti,null,null,sp0000001887,
pub0000000001,Culicinae,Sabethini,Tripteroides,Tripteroides,distigma,null,null,sp0000001888,
pub0000000001,Culicinae,Sabethini,Tripteroides,Tripteroides,lipovskyi,null,null,sp0000001889,
pub0000000001,Culicinae,Sabethini,Tripteroides,Tripteroides,binotatus,null,null,sp0000001890,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,solomonis ,null,null,sp0000001891,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,floridensis,null,null,sp0000001892,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,rotumanus,null,null,sp0000001893,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,caledonicus,null,null,sp0000001894,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,melanesiensis,null,null,sp0000001895,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,folicola,null,null,sp0000001896,
pub0000000001,Culicinae,Sabethini,Tripteroides,Polylepidomyia,coheni,null,null,sp0000001897,
pub0000000001,Culicinae,Sabethini,Tripteroides,Rachisoura,mathesoni,null,null,sp0000001898,
pub0000000001,Culicinae,Sabethini,Tripteroides,Rachisoura,stonei,null,null,sp0000001899,
pub0000000001,Culicinae,Sabethini,Tripteroides,Rachisoura,torokinae,null,null,sp0000001900,
pub0000000001,Culicinae,Toxorhynchitini,Toxorhynchites,Toxorhynchites,brevipalpis,null,null,sp0000001901,
pub0000000001,Culicinae,Toxorhynchitini,Toxorhynchites,Toxorhynchites,splendens,null,null,sp0000001902,
pub0000000001,Culicinae,Toxorhynchitini,Toxorhynchites,Toxorhynchites,inornatus,null,null,sp0000001903,
pub0000000135,Culicinae,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000001904,
pub0000000137,Culicinae,Culicini,Culex,Culex,quinquefasciatus,null,null,sp0000001905,
pub0000000137,Culicinae,Culicini,Culex,Culex,interrogator,null,null,sp0000001906,
pub0000000137,Culicinae,Culicini,Culex,Culex,coronator,null,null,sp0000001907,
pub0000000137,Culicinae,Culicini,Culex,Culex,stigmatosoma,null,null,sp0000001908,
pub0000000137,Culicinae,Culicini,Culex,Culex,nigripalpus,null,null,sp0000001909,
pub0000000137,Culicinae,Culicini,Culex,Phenacomyia,lactator,null,null,sp0000001910,
pub0000000137,Culicinae,Culicini,Culex,Melanoconion,taeniopus,null,null,sp0000001911,
pub0000000137,Culicinae,Culicini,Culex,Melanoconion,theobaldi,null,null,sp0000001912,
pub0000000140,Culicinae,Aedini,Aedes,Stegomyia,albopictus,null,null,sp0000001913,
pub0000000140,Culicinae,Aedini,Aedes,Hulecoeteomyia,japonicus,japonicus,null,sp0000001914,
pub0000000140,Culicinae,Culicini,Culex,Culex,restuans,null,null,sp0000001915,
pub0000000140,Culicinae,Culicini,Culex,Culex,pipiens,null,null,sp0000001916,
pub0000000140,Culicinae,Culicini,Culex,Culex,salinarius,null,null,sp0000001917,
pub0000000142,Culicinae,Culicini,Culex,Barraudius,modestus,null,null,sp0000001918,
pub0000000142,Culicinae,Culicini,Culex,Culex,perexiguus,null,null,sp0000001919,
pub0000000142,Culicinae,Culicini,Culex,Culex,pipiens,null,null,sp0000001920,
pub0000000142,Culicinae,Culicini,Culex,Culex,theileri,null,null,sp0000001921,
pub0000000142,Culicinae,Aedini,Aedes,Ochlerotatus,caspius,null,null,sp0000001922,
pub0000000143,Culicinae,Aedini,Aedes,Neomelaniconion,mcintoshi,null,null,sp0000001923,
pub0000000143,Culicinae,Aedini,Aedes,Aedimorphus,ochraceus,null,null,sp0000001924,
pub0000000143,Culicinae,Aedini,Aedes,Mucidus,sudanensis,null,null,sp0000001925,
pub0000000143,Anophelinae,Null,Anopheles,Cellia,funestus,null,null,sp0000001926,
pub0000000143,Anophelinae,Null,Anopheles,Cellia,gambiae,null,null,sp0000001927,
pub0000000143,Anophelinae,Null,Anopheles,Cellia,squamosus,null,null,sp0000001928,
pub0000000143,Anophelinae,Null,Anopheles,null,spp,null,null,sp0000001929,
pub0000000143,Culicinae,Culicini,Culex,null,spp,null,null,sp0000001930,
pub0000000143,Culicinae,Culicini,Culex,Oculeomyia,annulioris,null,null,sp0000001931,
pub0000000143,Culicinae,Culicini,Culex,Culex,pipiens,null,null,sp0000001932,
pub0000000143,Culicinae,Culicini,Culex,Oculeomyia,poicilipes,null,null,sp0000001933,
pub0000000143,Culicinae,Culicini,Culex,Culex,univittatus,null,null,sp0000001934,
pub0000000143,Culicinae,Culicini,Culex,Culex,vansomereni,null,null,sp0000001935,
pub0000000143,Culicinae,Ficalbiini,Ficalbia,null,spp,null,null,sp0000001936,
pub0000000143,Culicinae,Mansoniini,Mansonia,Mansonioides,africana,null,null,sp0000001937,
pub0000000144,Culicinae,Culicini,Culex,Culex,annulirostris,null,null,sp0000001938,
pub0000000144,Culicinae,Aedini,Aedes,Ochlerotatus,vigilax ,null,null,sp0000001939,
pub0000000144,Culicinae,Culicini,Culex,Culex,sitiens,null,null,sp0000001940,
pub0000000144,Culicinae,Aedini,Verrallina,Verrallina,funerea,null,null,sp0000001941,
